자치구,행정동,힐링,액티비티,문화,음식,쇼핑,숙박,체험다양성_엔트로피,체험다양성_표준편차
가평군,가평읍,8.876844380824027,35.53541128522813,8.340897504924818,32.22043002071028,0.8897148999519007,0.0,1.241378048658467,15.629018540435721
가평군,북면,16.51375359633299,39.81765759862487,9.0,5.884204814209673,0.06078080045837652,0.0,1.1373162858065866,15.01370497060909
가평군,상면,6.450963926424317,25.26822914143411,3.985214294565731,17.605722538903734,0.1332934080235783,0.0,1.183714733572541,10.29491385662573
가평군,설악면,8.757376364359688,47.9740146016073,4.162963560779529,28.523808511501784,0.939065013669107,0.0,1.115577123455319,19.231637310884402
가평군,조종면,2.879344967449759,20.849043500556963,3.314120754088863,16.775161313593404,0.7330216337301723,0.058038397131576575,1.1694665611902888,8.991628230496742
가평군,청평면,7.19727780672924,28.249706180972716,4.105452216173589,30.875513509839426,0.19688954771292122,0.0,1.1427551791019739,14.062192040439482
고양시 덕양구,고양동,1.167036572143167,3.2194038319488847,1.8240551825739613,7.130759340068764,1.770522052379222,0.0,1.3880329481983775,2.4889846348456035
고양시 덕양구,관산동,1.271260777750539,2.3439848187444987,1.5918820195520273,7.019729234704074,3.0263004405561227,0.0,1.4088227789380114,2.420871006582846
고양시 덕양구,능곡동,0.8431896662325588,1.1385319270878262,0.9910908148039863,6.799746352513686,7.205223339816567,0.0,1.226379004854717,3.2588473757501912
고양시 덕양구,대덕동,0.6039786970576597,0.9549087573623334,0.8386472364954654,5.221034289438001,4.905348296943373,0.0,1.2553772580601885,2.3306734574532384
고양시 덕양구,삼송1동,1.0002869598640711,2.2450725941294394,1.4656975300154176,7.1889511183012464,2.9587602417544527,0.0,1.3683014998840637,2.5229866405354446
고양시 덕양구,삼송2동,0.9287880777780976,1.7522346791246355,1.1739537456983093,7.504415508887615,5.859770948341289,0.0,1.3019127076720616,3.051154314421012
고양시 덕양구,성사1동,0.8327683781193775,1.4458365675424065,1.1400974717136334,6.782533660336957,4.627754360886999,0.0,1.3071200565947185,2.6401824117642607
고양시 덕양구,성사2동,0.6816342063170949,1.1689832526742863,1.022865253072778,6.4468793407871745,4.793320778617062,0.0,1.2675627217402237,2.615960136254923
고양시 덕양구,원신동,0.9750176531707089,2.0436115878648318,1.3619559560772545,7.733462870927121,4.62322995730995,0.0,1.3386337747153196,2.8800424430973526
고양시 덕양구,주교동,0.742976071800117,1.2081653176834561,1.0793293629071345,6.952250164072852,5.0136634097186965,0.0,1.263870322935656,2.7987607283151776
고양시 덕양구,창릉동,0.8826441844647134,1.9048953143010534,1.2451147420750477,8.04156186571192,8.428730329598398,0.0,1.258819649748015,3.7843469119774187
고양시 덕양구,행신1동,0.7141498457302673,1.117880208855468,0.8717925157338099,5.858162020422115,5.285099305806441,0.0,1.261728134824707,2.5617599371294864
고양시 덕양구,행신2동,0.7677499073349658,1.2291772773327936,0.9549770072697521,6.190194223537334,5.450355772828495,0.0,1.2733860914232864,2.6663543332786537
고양시 덕양구,행신3동,0.7002087330890061,1.1024045691855735,0.868798967387852,5.788259316109997,4.837524948591608,0.0,1.269617750196325,2.445271110108357
고양시 덕양구,행주동,0.8623232637986105,1.1983079142427315,0.9177339035495136,6.7001346511872475,6.121650560320855,0.0,1.250781817361207,2.9590785896619956
고양시 덕양구,화전동,0.5984151803734823,1.584399370361723,0.9608049644955123,6.263736127342365,5.642635460997695,0.0,1.273518536614081,2.724515423157885
고양시 덕양구,화정1동,0.7461458489699183,1.161722222185468,0.9863910450899986,6.01702851253335,4.9697915130814945,0.0,1.2827418858794775,2.5166922559976728
고양시 덕양구,화정2동,0.6643489970429941,1.0536436057026743,0.8720444031290192,5.5780449153608185,4.923182054176475,0.0,1.2658018910074735,2.4124991364185067
고양시 덕양구,효자동,1.2239603725072392,3.1761238610976257,3.3424227315448305,6.709259102731453,1.9026442020906802,0.0,1.4525948739266161,2.315774382149097
고양시 덕양구,흥도동,0.7481063526582302,1.3308718951799705,0.9244076409963763,6.869041031623144,5.63019880977095,0.0,1.2536968927694878,2.898725300751254
고양시 일산동구,고봉동,1.0352031994767745,1.5253093868964898,1.198396586203112,8.08838561452345,5.410597621505893,0.0,1.2872493130111256,3.1588534473030365
고양시 일산동구,마두1동,0.8956371214259908,1.077734501439664,1.1883460855738057,7.909435103518785,7.089718963634182,0.0,1.2236652054498658,3.499416483543296
고양시 일산동구,마두2동,0.9820713531402792,1.1065475691984046,1.4291588409292044,7.808130055105115,7.413451740653448,0.0,1.2495154531232497,3.510848963223887
고양시 일산동구,백석1동,0.8717216518503849,1.0544460339088326,1.1933931408192588,7.306022425194697,7.3579436121404616,0.0,1.2272198693229948,3.408937337516841
고양시 일산동구,백석2동,0.9150519050957251,1.138407632705157,1.2782864373468021,7.162343927585518,8.434818644987743,0.0,1.2254401401778716,3.646789851892089
고양시 일산동구,식사동,0.8562025583134445,1.3799125057016082,1.1807230773370907,7.631228168674176,5.450465423209515,0.0,1.2723170034492446,3.0531177549999917
고양시 일산동구,장항1동,1.0502472409568215,1.2026335726259836,1.2784452884028357,7.657126920870887,8.837149790244334,0.0,1.2277565271759274,3.848976926200336
고양시 일산동구,장항2동,1.0488839175075857,1.1885511012608474,1.3582091488453898,7.891697659356254,8.07288865970649,0.0,1.243749876906794,3.688925690806014
고양시 일산동구,정발산동,0.8962867007035178,0.9805212524727467,1.0954017504670306,7.441823086996236,6.547573332856597,0.0,1.226004209522733,3.2639472155816627
고양시 일산동구,중산1동,0.8430588206014725,1.0146494982257537,0.9623417609772609,6.807207125730657,5.56185844670328,0.0,1.2436160047543374,2.880526432040331
고양시 일산동구,중산2동,0.83838971490991,0.9962819750001869,0.9957122517882478,7.2317117202499395,5.766994569424593,0.0,1.2294405740404717,3.049025499594494
고양시 일산동구,풍산동,0.818889752005145,1.1172477344685938,1.179746427437802,7.869436252924779,6.293982429127494,0.0,1.2309155798161653,3.3193518428261046
고양시 일산서구,가좌동,1.2321708375049993,1.3038132272713425,1.7509139115653825,8.743513907537167,9.581958923278542,0.0,1.25240974375574,4.226747215107165
고양시 일산서구,대화동,1.1886300569864803,1.0445100726471566,1.1103286619953936,7.65576877703214,9.869274761650537,0.0,1.191196946581055,4.175346321368293
고양시 일산서구,덕이동,1.1641037467130635,1.12317673242298,1.329877296794549,8.300760969430893,8.693446629779627,0.0,1.2280984917866407,3.9511809289989177
고양시 일산서구,송포동,1.1551507165836947,1.1827508148202495,1.1942143720695961,7.959402274261066,8.577485801844158,0.0,1.2291870350039749,3.845966226842483
고양시 일산서구,일산1동,0.8496355990783324,0.8894232631072867,0.9028110955924812,6.355776911387461,6.27778686404199,0.0,1.2237304913321148,2.940908624939943
고양시 일산서구,일산2동,0.8195524909773726,0.8313703071025808,0.8240318342057295,6.268137874683426,5.594499653978513,0.0,1.2218170687251741,2.7701537370903786
고양시 일산서구,일산3동,0.9459665186348365,0.9392436308485669,0.9689013903932218,7.061360482871602,7.270141910770665,0.0,1.2099905065040113,3.3528899589235546
고양시 일산서구,주엽1동,1.033505892686108,1.0527649273654012,1.128417861999985,7.817295179004797,8.34792093143522,0.0,1.2091236169301385,3.7855218431800974
고양시 일산서구,주엽2동,1.1698971410183683,1.0319104931948528,1.0809769209749212,7.612912594649034,9.968703438990305,0.0,1.1843731389647525,4.204274669032332
고양시 일산서구,탄현1동,0.8539171855041016,0.8477977766494722,0.8633117847315268,6.292315678415357,5.736818321605088,0.0,1.2284248180659791,2.799975330901916
고양시 일산서구,탄현2동,0.924538098860779,1.056935322674423,1.1531808700538155,6.980329338189607,6.512257004349644,0.0,1.2524122253479557,3.1099413563938447
과천시,갈현동,0.912785797122381,0.8169790638815813,0.8598721743013713,5.196782791926301,6.458386540655858,0.0,1.2359736750890078,2.725371028328864
과천시,과천동,1.135278640955982,0.9058480952681597,1.3946457702176007,5.421268714122537,5.242045298804636,0.0,1.3434245849865585,2.3576658708999836
과천시,문원동,1.3004025904952516,1.0156285313450342,1.2381650391966206,5.076166325961641,4.615863140983378,0.0,1.381232969602954,2.1016902284852823
과천시,별양동,1.0667922209708296,0.8505271704874258,1.1301206188259783,5.0277614280969924,5.542599493095935,0.0,1.3130239411432947,2.376130964715288
과천시,원문동,0.8912305946202734,0.8737114697153034,0.9382152488634175,5.007843494477756,6.2242267952881,0.0,1.2589184249750944,2.603548059792985
과천시,중앙동,1.0163362483716527,0.8730239350583905,1.1867053210373795,4.633129931910501,5.731736852749942,0.0,1.3177056229165078,2.34146548959838
광명시,광명2동,0.4986736918109076,0.4746560464597087,0.5313161495114898,2.6144390912657554,2.2741390815910436,0.0,1.3321281816963948,1.0909676445107215
광명시,광명3동,0.4577127285098626,0.43543956995218946,0.48594646941053543,2.2714115505922097,2.17058779659391,0.0,1.3362682634627139,0.9857468034692033
광명시,광명4동,0.5036372971250855,0.47683501612742046,0.5271671183475164,2.7271875477943426,2.1419367674794794,0.0,1.3302091526064133,1.0961009430228945
광명시,광명6동,0.7097914117283557,0.669080108085475,0.7318295898289454,3.0593170940953347,2.286671035320802,0.0,1.3960320403303756,1.1669015690363724
광명시,광명7동,0.6529631089883327,0.6437063087031527,0.6984651535622596,3.2683047162156784,3.953528051068835,0.0,1.2996390784215182,1.6420733328925141
광명시,소하1동,0.8088984033266045,0.7644261071208509,0.9165104971585896,3.662094157845422,5.569128550212274,0.0,1.2788789069849809,2.172905098048038
광명시,소하2동,0.775337864824059,0.7075545754388528,0.9128515903762958,3.3763002567393436,5.917981933724955,0.0,1.2521463776731316,2.2618963308595195
광명시,일직동,0.8585407083385473,0.7542279818639042,0.9110015122151114,3.516561302596339,7.017183382484349,0.0,1.216469918970236,2.6580629261632853
광명시,철산1동,0.6085931994591826,0.5671948174900912,0.6779304634273176,2.976564216776078,2.812521732277392,0.0,1.3445222941724209,1.2795693387514
광명시,철산3동,0.5961391222938881,0.6039432468490633,0.6576284328502057,3.063812783519789,4.398318667129882,0.0,1.2603728360909545,1.7554591263804258
광명시,하안1동,0.7087719013006357,0.7331409882637715,0.7590892546912902,3.532666261601546,4.722009224175145,0.0,1.2848237152353834,1.9064612624017931
광명시,하안3동,0.7284273960760496,0.7366377208906374,0.788690085323859,3.496604249451247,5.2753095499964155,0.0,1.2658855396065594,2.0731381827299087
광명시,학온동,0.7569609850094986,0.7432219368676041,0.8094259850784495,3.2121017644404315,5.238012085427282,0.0,1.2772999690913014,2.0119460856183427
광주시,경안동,1.0841802201739292,1.0197034019439972,1.2477917006696848,5.700365998489403,1.3091427889708562,0.0,1.3094136464486554,2.004390043724974
광주시,곤지암읍,2.400596150341754,5.947055882882856,1.5364220323750275,13.22565453999103,1.2212812914499924,0.0,1.2288276405271445,4.924105071620304
광주시,광남1동,0.8859001630738872,0.8419833812336746,1.0087154455890133,5.727092719147329,1.3460031339656016,0.0,1.2485247436183273,2.053495812587512
광주시,남종면,2.181316827327934,2.7528845900863383,2.5818860804293724,11.759661352518805,2.4340710942367534,0.0,1.3233991781197998,4.114955065280888
광주시,남한산성면,1.3251423032120697,0.8723212119606776,2.167648730466239,8.263478649152717,1.6322856282819376,0.0,1.2423288859117583,2.975555410189176
광주시,능평동,0.8042257939405,0.9174364881864465,0.9391186338063024,6.054760778622037,1.58895562432063,0.0,1.2334267490868656,2.1844088388304845
광주시,도척면,4.070671117512468,7.489814718469183,1.5725407021777609,9.3329491256723,0.8701076743862481,0.0,1.3402736914142768,3.801038488185154
광주시,송정동,1.0193322954664081,1.0153213399223484,1.4260794009644553,6.148077935151402,0.982201730512007,0.0,1.2563113941057937,2.1987394450824658
광주시,신현동,0.799756469389578,0.8815557179924663,0.9533367871286456,6.275116506897281,1.702249434269932,0.0,1.222246135239891,2.272936374258071
광주시,쌍령동,1.2165748538407692,1.2145315989436865,1.3622768328704167,6.150979478824713,1.217206640225407,0.0,1.3096835729630816,2.1616494399938975
광주시,오포1동,0.9202149591906125,1.1377031767214487,1.0563065144291972,5.9026861642055355,1.2819330612375752,0.0,1.271117260306732,2.1006811437642323
광주시,오포2동,1.5133676384309993,1.6631705482266925,1.3235533650061198,6.680214322203606,1.0799872135521345,0.0,1.3143882381421803,2.347227416847244
광주시,초월읍,1.9959805720384343,2.7644657290143004,1.9599927977657132,10.125281832544315,3.82741085788013,0.0,1.3799804319018585,3.5045244293354862
광주시,탄벌동,0.9286606172497043,0.7672533087147068,1.2909730201789897,6.009810593544988,1.1217585049470815,0.0,1.2307428166498424,2.1647173601387775
광주시,퇴촌면,2.912407188727687,3.2034024427246126,2.6579439291062643,11.859426095510285,0.6374040873509691,0.0,1.2480755449973513,4.276787375146966
구리시,갈매동,1.234236459782369,1.2682567607678377,1.3400823203402499,7.5990225293679154,5.519213832995377,0.0,1.31019362637229,3.006314803046667
구리시,교문1동,1.1312872641901592,1.3193690955501542,1.2437775654703824,7.588608282515149,3.3044239343184207,0.0,1.3018804345024935,2.7425545310550077
구리시,교문2동,1.2231348635993282,1.3832594764372454,1.3569171028863733,7.705995938559799,2.989574889613979,0.0,1.312574065855765,2.747974389153195
구리시,동구동,1.4541369969633793,1.2335443751766055,1.5632563867490923,7.606357114842156,4.599417702306092,0.0,1.3451971054063567,2.826800203501893
구리시,수택1동,1.4543635499375767,1.4561677287109638,1.258553799351614,8.154794737630715,3.310699836963297,0.0,1.313018136807547,2.916880271563958
구리시,수택3동,1.3269480385226156,1.4740796667080203,1.3797959445169643,7.970141735082654,3.055301723136245,0.0,1.3178385122180596,2.8339774221453555
구리시,인창동,1.3087994809880603,1.3297935923742694,1.2401593070802828,7.30769792289643,4.136841334074092,0.0,1.3323707208210436,2.6981967895157295
군포시,광정동,0.8429841379521662,0.716326530523075,0.770921364808875,3.125121335905541,6.724050936442662,0.0,1.2031791696978429,2.5327585169489515
군포시,군포1동,0.8846764806193848,0.6964044867901293,0.9563848811925311,4.1598060513458055,6.165656160083583,0.0,1.2527842296628928,2.446458104355028
군포시,군포2동,0.943631922118265,0.7930213338276895,0.9548382740920305,4.119554855151046,5.488470836990694,0.0,1.2985854777959316,2.20508792810313
군포시,궁내동,0.9467125609597407,0.7573101593378502,0.7617172936716132,3.198353459235043,7.7746658632180505,0.0,1.169910781449228,2.919755080042489
군포시,금정동,0.8245845583785707,0.6637593685569488,0.8509962888189491,3.5875912262904732,7.941108835713551,0.0,1.1535963519716224,3.024003120595701
군포시,대야동,1.0643846983555103,0.9218547848631264,0.8650375933293327,3.472927148635055,4.796247946300303,0.0,1.35581644813576,1.8539415126022525
군포시,산본1동,0.7757928024812266,0.6256490739839593,0.7865205565694409,3.3315061221868247,8.82833407012757,0.0,1.091383937001443,3.356796527107745
군포시,산본2동,0.8038389192200353,0.6491077655294092,0.7230619006103993,3.075544159563673,8.47402097060772,0.0,1.09846137724472,3.2081071489509108
군포시,송부동,0.9656417518231343,0.8915930288944702,0.9447573545386089,4.343634350309911,4.761594040332881,0.0,1.333246597243949,2.02630644176637
군포시,수리동,0.9401506417515766,0.8267481176518976,0.8390740448107576,3.577450796127096,6.133563490661,0.0,1.2669760005418964,2.341174963898636
김포시,고촌읍,1.0204981102809785,1.1919135137703425,0.9981009668619443,6.903598643218341,15.937001739189052,0.0,1.0455682607731815,6.1967071453725255
김포시,구래동,1.0219822448965252,1.9987654285897791,1.9893635142936867,14.49511250367892,5.354208059555078,0.0,1.1811846415681375,5.380972974252373
김포시,김포본동,1.2031344944295252,1.3042987300494406,1.430505944581348,7.7746177733613795,7.57888293756466,0.0,1.2814113605066222,3.494355859831625
김포시,대곶면,2.16220746768987,2.0775287387211607,3.1019914762238017,8.322021506871035,0.900533896271007,0.0,1.344027707685372,2.930917108357363
김포시,마산동,1.0892447204084665,1.411797787022464,1.393607263508402,9.594799192220592,6.694080603454654,0.0,1.2477197564198415,3.849593328152985
김포시,사우동,0.9294225035917907,1.173801289961415,1.2151503912619717,6.966692936270569,8.728860930593738,0.0,1.2205175261011232,3.6929971501045795
김포시,양촌읍,0.9474774996034676,1.523871300366772,1.2321262748441653,8.26062692952167,5.456898891508102,0.0,1.2762496001029597,3.2302277501195307
김포시,운양동,1.3712198568479637,1.2208569289261808,1.5138715853329114,8.619297421388012,6.915518261554319,0.0,1.2850415229268053,3.5633117968175942
김포시,월곶면,3.3799039743589465,6.991793458465911,4.67706100740671,7.389999109099805,0.19708426153339892,0.0,1.37939957849175,3.207424707340647
김포시,장기동,1.3210209158982003,1.320474080483324,1.2483240075275401,8.303294445814128,6.897613039758724,0.0,1.2778452719278561,3.4878699957426162
김포시,장기본동,1.2715304191591308,1.1996204344421322,1.2966472192142005,8.315146134061434,6.80749839224221,0.0,1.2695731894357225,3.4855719415159254
김포시,통진읍,1.8678731287764467,2.2436257247791436,1.8615671170732901,7.788878563826378,3.0549814756978604,0.0,1.4227930901933588,2.640187351048967
김포시,풍무동,0.863928213959192,1.0529830517239498,1.0983486987619862,6.2844350961685445,8.485200137424703,0.0,1.2069083976785246,3.516736501722503
김포시,하성면,2.2358663633365,2.7736394168715592,2.770776519900231,9.503268238664194,9.369359528547166,0.0,1.4139205471758114,4.001752429819466
남양주시,금곡동,1.40251985946131,1.9892237623609912,1.5598207377065627,7.9672392328258015,3.0551097206086295,0.0,1.363495456256146,2.7799301853246643
남양주시,다산1동,1.6035487469019203,1.3747147777154283,1.3214534292031015,7.570051028137315,3.9729955483526878,0.0,1.350889707329599,2.7373571908779635
남양주시,다산2동,1.5580634775634645,1.549846783401057,1.2598006749498958,8.947253327839144,3.23226229472185,0.0,1.2917949577287287,3.202574853173516
남양주시,별내동,1.18382230423846,1.28599365734588,1.6055487359928156,9.400451304472568,3.1525815167418365,0.0,1.2494819293217694,3.4016561442537894
남양주시,별내면,1.2198538173192217,1.8848949481373463,1.2639513637847548,6.990883195941562,2.027898400577821,0.0,1.3422906888991721,2.4393641510548068
남양주시,수동면,4.168919862651229,11.050032212790171,1.038545167270418,8.690264094560145,1.0596488284574452,0.0,1.2824237623963195,4.571090224606687
남양주시,양정동,1.467220780401587,1.8445084242492853,1.3981802590404393,9.032644834367943,3.294728023204627,0.0,1.3112063741193447,3.2117159531104607
남양주시,오남읍,1.7376008715441518,3.211511519644326,1.2247770450632238,7.597236229351002,1.742421065282616,0.0,1.3668858796604402,2.663662239766519
남양주시,와부읍,1.7631439273070098,2.4420590985207262,2.165678703396775,14.011936577476336,3.943905316357802,0.0,1.2490327107770307,5.040231518867264
남양주시,조안면,3.026911147508164,5.395377352969079,3.724820749714172,13.892292881525954,2.973436491447432,0.0,1.3982567578102962,4.768498772971276
남양주시,진건읍,1.2166685934038644,2.5305927872232217,1.5391072956355012,7.352315854306832,2.896333181915214,0.0,1.391319068430297,2.5485498630666856
남양주시,진접읍,1.341345507448903,2.7871651483838478,2.3273191355819844,9.551256805258031,2.3500868120416554,0.0,1.3423032869829936,3.3337373527244054
남양주시,퇴계원읍,1.1943350721546961,1.479591330692698,1.5085197519014288,8.171887665643114,3.1399957797557057,0.0,1.3095322286653284,2.9161003127266265
남양주시,평내동,1.4665587505709783,2.2793147526633106,1.5229096891263953,7.639959785427422,3.029333472182067,0.0,1.3900886408524782,2.6409893683845787
남양주시,호평동,1.7022389016368538,2.939191817887529,1.626632293320953,8.802117026951954,2.197540286607011,0.0,1.358169516582422,3.059187856077373
남양주시,화도읍,3.586946331075068,8.698370275359379,2.6753737418723027,18.2133408133184,2.4282939395464753,0.0,1.2960861984657073,6.664136708661425
동두천시,보산동,1.071128113142119,2.5610103969827405,0.9586291331003035,2.968707884116907,0.36843652300362295,0.0,1.4013702605356098,1.191531219012791
동두천시,불현동,1.576210155586614,4.572107597240861,1.0689982340492166,4.814992150638237,0.44449492106579447,0.0,1.3260075020899695,2.096090946413437
동두천시,상패동,0.8562722575934203,2.0318494142559675,0.9920447091274851,2.796588380514466,0.32846399961474215,0.0,1.4027740817040144,1.0578954371918763
동두천시,생연1동,0.7237583235237031,1.7054784150924815,0.8267560355000608,3.11753758460021,0.3325531000318702,0.0,1.3516000103402224,1.1358152320899777
동두천시,생연2동,0.7148015192841984,1.6571516425550044,0.9762224469144565,3.1441905100674377,0.35416526610810717,0.0,1.3675820786078703,1.13216353731242
동두천시,소요동,1.355799222486403,3.5922132712221844,1.7224242142748292,2.975572439383793,0.17248916174171652,0.0,1.3794070605685689,1.4509007710271635
동두천시,송내동,0.9572683950518941,2.1837673935510367,0.9299926408963273,3.514168531781498,0.5683361350338215,0.0,1.4003717009189272,1.2761237057163037
동두천시,중앙동,0.6774294694066099,1.6088588061510294,0.7685355393759907,2.6731882289024314,0.2852654480814455,0.0,1.3666573694989907,0.9837389426718375
부천시 소사구,괴안동,0.7262727968185072,0.4525485708805531,0.7407671178372854,2.7330431514597984,1.8463955110838426,0.0,1.399774638810739,1.011943731616074
부천시 소사구,소사본1동,0.7989944150321379,0.5554116808983913,0.8348001125833361,2.9378438181299638,2.0862707974056827,0.0,1.4153547951873258,1.0913494423469086
부천시 소사구,소사본동,0.6864411552772764,0.4772352089266094,0.8286954607620609,2.737853485996941,1.9807320522001142,0.0,1.4054148536725617,1.029434225454461
