시도명,시군구명,행정구역_코드,행정동명,경도,위도
경기도,시흥시,31150650,정왕1동,126.73465959286553,37.332816394525636
경기도,시흥시,31150611,정왕2동,126.72161461544466,37.340808061453004
경기도,시흥시,31150620,정왕3동,126.70622924847825,37.34541624500914
경기도,시흥시,31150720,정왕4동,126.73126148824237,37.36260365032402
경기도,시흥시,31150640,정왕본동,126.7521532668323,37.35794855036973
경기도,안산시 단원구,31092740,고잔동,126.82574047878376,37.32488932696129
경기도,안산시 단원구,31092720,대부동,126.58876432373057,37.23849222228744
경기도,안산시 단원구,31092780,백운동,126.79935243393108,37.32412884765341
경기도,안산시 단원구,31092680,선부1동,126.80789036370899,37.33227080367065
경기도,안산시 단원구,31092690,선부2동,126.8010411908122,37.34522652713385
경기도,안산시 단원구,31092700,선부3동,126.82272390286987,37.35228957456116
경기도,안산시 단원구,31092770,신길동,126.76921774212948,37.331249424773276
경기도,안산시 단원구,31092590,와동,126.82685281918206,37.33978286621235
경기도,안산시 단원구,31092760,원곡동,126.79280801556158,37.331284454849865
경기도,안산시 단원구,31092750,중앙동,126.83600030323541,37.325412765721275
경기도,안산시 단원구,31092660,초지동,126.77434247814716,37.30994929908565
경기도,안산시 단원구,31092730,호수동,126.83119378206607,37.310369109653884
경기도,안산시 상록구,31091710,반월동,126.90629606799524,37.30309002732407
경기도,안산시 상록구,31091540,본오1동,126.87182559065594,37.28602845219409
경기도,안산시 상록구,31091550,본오2동,126.87000832035629,37.29469137010534
경기도,안산시 상록구,31091560,본오3동,126.86745073486524,37.30019128183853
경기도,안산시 상록구,31091570,부곡동,126.86909182924097,37.33469621535465
경기도,안산시 상록구,31091760,사동,126.85082308210374,37.299218917074384
경기도,안산시 상록구,31091770,사이동,126.84497347676003,37.28425777103735
경기도,안산시 상록구,31091620,성포동,126.8489016913418,37.32193763085374
경기도,안산시 상록구,31091730,안산동,126.87668501995783,37.35849363098404
경기도,안산시 상록구,31091580,월피동,126.84767023325536,37.344808677132576
경기도,안산시 상록구,31091740,이동,126.8553235896236,37.30983379812612
경기도,안산시 상록구,31091510,일동,126.87014996359336,37.3132011901611
경기도,안산시 상록구,31091780,해양동,126.83182867414355,37.29285835275847
경기도,안성시,31220420,고삼면,127.2715186786404,37.092326826793844
경기도,안성시,31220110,공도읍,127.17362251844035,36.99471227414518
경기도,안성시,31220320,금광면,127.34429343041799,36.98164660710669
경기도,안성시,31220350,대덕면,127.2384952589548,37.03446470100744
경기도,안성시,31220340,미양면,127.22337490582684,36.969489703774364
경기도,안성시,31220310,보개면,127.31380083159291,37.05607213309753
경기도,안성시,31220410,삼죽면,127.36660977142837,37.06788816098602
경기도,안성시,31220330,서운면,127.26721084321068,36.936743717277885
경기도,안성시,31220510,안성1동,127.28310436445436,37.00432817894178
경기도,안성시,31220520,안성2동,127.26710866253386,36.992147371999245
경기도,안성시,31220530,안성3동,127.26398613207627,37.026951116410366
경기도,안성시,31220360,양성면,127.22000197181853,37.08189042134201
경기도,안성시,31220380,원곡면,127.14711723197516,37.055952572557686
경기도,안성시,31220390,일죽면,127.46874849789502,37.09833747601314
경기도,안성시,31220400,죽산면,127.4218421935444,37.04868095056172
경기도,안양시 동안구,31042670,갈산동,126.96486837850264,37.37789719301931
경기도,안양시 동안구,31042681,관양동,126.96417737190886,37.41095012922934
경기도,안양시 동안구,31042610,귀인동,126.96722182695233,37.3844049013689
경기도,안양시 동안구,31042550,달안동,126.9505619913734,37.39608584195875
경기도,안양시 동안구,31042650,범계동,126.95386393166439,37.38767490856191
경기도,안양시 동안구,31042580,부림동,126.95793951866402,37.39665988418732
경기도,안양시 동안구,31042540,부흥동,126.94594536369708,37.39399263514544
경기도,안양시 동안구,31042510,비산1동,126.9345606601526,37.407227571307835
경기도,안양시 동안구,31042520,비산2동,126.93915951481779,37.3968950061907
경기도,안양시 동안구,31042530,비산3동,126.95156495036846,37.41999258245018
경기도,안양시 동안구,31042660,신촌동,126.95715778265581,37.38114973720885
경기도,안양시 동안구,31042691,인덕원동,126.97140459899904,37.39920318343652
경기도,안양시 동안구,31042600,평안동,126.96379726413835,37.390243054164216
경기도,안양시 동안구,31042590,평촌동,126.97565224016455,37.39252325758097
경기도,안양시 동안구,31042620,호계1동,126.95417966810935,37.37282347539829
경기도,안양시 동안구,31042630,호계2동,126.94685707328352,37.38264781400696
경기도,안양시 동안구,31042640,호계3동,126.96029634862101,37.36720813039948
경기도,안양시 만안구,31041630,박달1동,126.90925385634971,37.404542767317814
경기도,안양시 만안구,31041640,박달2동,126.88857395048024,37.39613035521104
경기도,안양시 만안구,31041600,석수1동,126.92674043954999,37.42869190423701
경기도,안양시 만안구,31041610,석수2동,126.90137603211608,37.419283775276234
경기도,안양시 만안구,31041510,안양1동,126.92512600393358,37.39936737941997
경기도,안양시 만안구,31041520,안양2동,126.91950793665981,37.408911670628015
경기도,안양시 만안구,31041530,안양3동,126.91276749026427,37.39803997909477
경기도,안양시 만안구,31041540,안양4동,126.91868937151,37.39681832794621
경기도,안양시 만안구,31041550,안양5동,126.92219434941138,37.392252456389045
경기도,안양시 만안구,31041560,안양6동,126.92519244284587,37.386109624113715
경기도,안양시 만안구,31041570,안양7동,126.93665782987789,37.38938192875689
경기도,안양시 만안구,31041580,안양8동,126.93007359613662,37.38018419976524
경기도,안양시 만안구,31041590,안양9동,126.90416325160183,37.378044738700396
경기도,안양시 만안구,31041651,충훈동,126.89925315780937,37.40788306837059
경기도,양주시,31260330,광적면,126.95297886153398,37.83006225192428
경기도,양주시,31260320,남면,126.97979977753766,37.89603792167258
경기도,양주시,31260110,백석읍,126.97763811009811,37.7889343512103
경기도,양주시,31260510,양주1동,127.0345839672535,37.785639241153575
경기도,양주시,31260520,양주2동,127.08693701939038,37.79258679334915
경기도,양주시,31260561,옥정1동,127.1008956841582,37.83696871199528
경기도,양주시,31260571,옥정2동,127.08806379879047,37.817821643845924
경기도,양주시,31260310,은현면,127.0239625223988,37.8692538553481
경기도,양주시,31260340,장흥면,126.9634939500806,37.71735381618851
경기도,양주시,31260530,회천1동,127.07498464492572,37.85685439813095
경기도,양주시,31260540,회천2동,127.04741847302198,37.825243263098784
경기도,양주시,31260550,회천3동,127.07040691809489,37.82584537115288
경기도,양평군,31580310,강상면,127.4676910606187,37.461073907071885
경기도,양평군,31580320,강하면,127.41176514009155,37.46809395729921
경기도,양평군,31580410,개군면,127.5494960155044,37.4398951523092
경기도,양평군,31580360,단월면,127.63580506596674,37.58283622280675
경기도,양평군,31580350,서종면,127.4063446989063,37.609326200663666
경기도,양평군,31580380,양동면,127.74221353500045,37.442831518826566
경기도,양평군,31580330,양서면,127.38025710791356,37.54127811018489
경기도,양평군,31580110,양평읍,127.51406719115309,37.49355773666043
경기도,양평군,31580340,옥천면,127.48652463339846,37.55178235871943
경기도,양평군,31580400,용문면,127.58828841634171,37.5197509290405
경기도,양평군,31580390,지평면,127.65142947117174,37.448686767519185
경기도,양평군,31580370,청운면,127.75220659544136,37.54820983419282
경기도,여주시,31280110,가남읍,127.58017401323873,37.20918823772285
경기도,여주시,31280380,강천면,127.72646389181033,37.28848224126218
경기도,여주시,31280340,금사면,127.49767367467172,37.39651924751137
경기도,여주시,31280360,대신면,127.6024869924231,37.37759754458576
경기도,여주시,31280370,북내면,127.68915071442984,37.35628672682549
경기도,여주시,31280350,산북면,127.44205247752468,37.40925669721404
경기도,여주시,31280390,세종대왕면,127.57785511989775,37.29411816014492
경기도,여주시,31280510,여흥동,127.65043960375796,37.255900122657124
경기도,여주시,31280530,오학동,127.64904916006834,37.316502267174826
경기도,여주시,31280310,점동면,127.68393415489577,37.19114359110321
경기도,여주시,31280520,중앙동,127.61811112476687,37.274456294565425
경기도,여주시,31280330,흥천면,127.53339874287424,37.34537005038674
경기도,연천군,31550310,군남면,127.0379015095993,38.074914758637476
경기도,연천군,31550340,미산면,126.97695613170464,38.03629758221826
경기도,연천군,31550330,백학면,126.9000563393187,38.02920040477341
경기도,연천군,31550360,신서면,127.1058475328841,38.198782557678456
경기도,연천군,31550110,연천읍,127.11467823086802,38.10027925937075
경기도,연천군,31550350,왕징면,126.9432240514035,38.09708802250305
경기도,연천군,31550380,장남면,126.85132736655827,37.994036272668545
경기도,연천군,31550120,전곡읍,127.03721072730625,37.994438548531875
경기도,연천군,31550370,중면,127.00594720876026,38.16658724408533
경기도,연천군,31550320,청산면,127.10208840681622,38.010788637651274
경기도,오산시,31140530,남촌동,127.04912244074605,37.15714658139164
경기도,오산시,31140581,대원1동,127.07208343117007,37.13755491230137
경기도,오산시,31140582,대원2동,127.08713418544109,37.138783668521256
경기도,오산시,31140550,세마동,127.02971191267362,37.1842564461852
경기도,오산시,31140571,신장1동,127.05104791408554,37.172064162569846
경기도,오산시,31140572,신장2동,127.06521326674957,37.17370296680779
경기도,오산시,31140510,중앙동,127.08400961179038,37.153675092681645
경기도,오산시,31140560,초평동,127.04564132514932,37.142887149052484
경기도,용인시 기흥구,31192520,구갈동,127.1230593493009,37.277390762367105
경기도,용인시 기흥구,31192560,구성동,127.14128033855457,37.29538325282071
경기도,용인시 기흥구,31192540,기흥동,127.11414927459745,37.230992319795504
경기도,용인시 기흥구,31192670,동백1동,127.16429652188025,37.28576327303239
경기도,용인시 기흥구,31192680,동백2동,127.16179591349308,37.26675587869773
경기도,용인시 기흥구,31192690,동백3동,127.14723901110685,37.277146383947496
경기도,용인시 기흥구,31192570,마북동,127.12753438033938,37.30670847273908
경기도,용인시 기흥구,31192660,보라동,127.1310216618123,37.245008250554804
경기도,용인시 기흥구,31192590,보정동,127.10712401550538,37.30933097545929
경기도,용인시 기흥구,31192650,상갈동,127.11087060290718,37.2654951001305
경기도,용인시 기흥구,31192600,상하동,127.14354631500667,37.26158978668692
경기도,용인시 기흥구,31192550,서농동,127.07918699406285,37.23270236660779
경기도,용인시 기흥구,31192610,신갈동,127.10140773999252,37.283073392155195
경기도,용인시 기흥구,31192630,영덕1동,127.08027406862132,37.274781200114816
경기도,용인시 기흥구,31192640,영덕2동,127.09128858347029,37.253257284745345
경기도,용인시 수지구,31193560,동천동,127.05744029534641,37.35016387867498
경기도,용인시 수지구,31193620,상현1동,127.07966039838965,37.306633777094284
경기도,용인시 수지구,31193580,상현2동,127.08750457639054,37.30524289280447
경기도,용인시 수지구,31193630,상현3동,127.06940366470432,37.30233174912854
경기도,용인시 수지구,31193590,성복동,127.06067529570123,37.31927833383915
경기도,용인시 수지구,31193530,신봉동,127.05760211728087,37.332369028504516
경기도,용인시 수지구,31193600,죽전1동,127.12941353255577,37.33300832725995
경기도,용인시 수지구,31193550,죽전2동,127.1075891133862,37.33025196573456
경기도,용인시 수지구,31193610,죽전3동,127.12507838764452,37.325147249413405
경기도,용인시 수지구,31193510,풍덕천1동,127.09322739991701,37.328059332008195
경기도,용인시 수지구,31193520,풍덕천2동,127.0909644073006,37.31852176939048
경기도,용인시 처인구,31191140,남사읍,127.15665743772878,37.13265487936422
경기도,용인시 처인구,31191540,동부동,127.2514072167889,37.20387113321154
경기도,용인시 처인구,31191120,모현읍,127.2181626497729,37.326430349832684
경기도,용인시 처인구,31191350,백암면,127.37980630949716,37.14376167042618
경기도,용인시 처인구,31191560,삼가동,127.16559099242887,37.24018808975623
경기도,용인시 처인구,31191360,양지면,127.28865566267504,37.24193038684503
경기도,용인시 처인구,31191550,역북동,127.18641039817469,37.24117872003358
경기도,용인시 처인구,31191340,원삼면,127.31333836003675,37.163240835989235
경기도,용인시 처인구,31191530,유림동,127.2123779995726,37.25358390363687
경기도,용인시 처인구,31191130,이동읍,127.21116111794738,37.16471443561925
경기도,용인시 처인구,31191510,중앙동,127.20061673387343,37.22503775377072
경기도,용인시 처인구,31191110,포곡읍,127.21756598498385,37.29049311652715
경기도,의왕시,31170510,고천동,126.98626651738194,37.343041987823405
경기도,의왕시,31170540,내손1동,126.97712388633528,37.37683566366767
경기도,의왕시,31170550,내손2동,126.98259920093918,37.386158518401004
경기도,의왕시,31170520,부곡동,126.95267723931357,37.319806838667596
경기도,의왕시,31170530,오전동,126.98379534712308,37.359186300898905
경기도,의왕시,31170560,청계동,127.01151912344736,37.38809816541881
경기도,의정부시,31030680,가능동,127.02296183733418,37.75400985733046
경기도,의정부시,31030640,녹양동,127.03067721820447,37.761492209615255
경기도,의정부시,31030590,송산1동,127.09762786416296,37.725817084205296
경기도,의정부시,31030700,송산2동,127.09389115479429,37.73991993796913
경기도,의정부시,31030710,송산3동,127.11629998986493,37.75398820782449
경기도,의정부시,31030570,신곡1동,127.06432635254956,37.731269534169854
경기도,의정부시,31030580,신곡2동,127.06801601248387,37.74547207634518
경기도,의정부시,31030690,의정부1동,127.0490107638752,37.74121802164671
경기도,의정부시,31030520,의정부2동,127.03703636598637,37.73605069795662
경기도,의정부시,31030600,자금동,127.08623982677145,37.763215488057966
경기도,의정부시,31030560,장암동,127.06325153302896,37.70730887428731
경기도,의정부시,31030550,호원1동,127.0371406669455,37.70621660470763
경기도,의정부시,31030650,호원2동,127.03049105710701,37.720608309687734
경기도,의정부시,31030670,흥선동,127.01821460116307,37.73884945315235
경기도,이천시,31210530,관고동,127.42168238542102,37.28764248435073
경기도,이천시,31210350,대월면,127.49773996253248,37.21289369226318
경기도,이천시,31210340,마장면,127.37082549497826,37.249666072238924
경기도,이천시,31210360,모가면,127.45675060261587,37.170724931661915
경기도,이천시,31210320,백사면,127.48256239917134,37.32556730368596
경기도,이천시,31210120,부발읍,127.50697275696653,37.27311611304416
경기도,이천시,31210370,설성면,127.52311859946741,37.139548584833264
경기도,이천시,31210310,신둔면,127.41042649568354,37.31366348547581
경기도,이천시,31210380,율면,127.546950109114,37.07566132007026
경기도,이천시,31210110,장호원읍,127.5964233926086,37.13472272518872
경기도,이천시,31210520,중리동,127.4506974861135,37.243060079126224
경기도,이천시,31210540,증포동,127.45453798649788,37.28968957510715
경기도,이천시,31210510,창전동,127.44525143663822,37.28348676452367
경기도,이천시,31210330,호법면,127.41197991913153,37.21519980794359
경기도,파주시,31200350,광탄면,126.88300084391527,37.77669241862181
경기도,파주시,31200511,교하동,126.70922419245177,37.732560047803275
경기도,파주시,31200530,금촌1동,126.7823767498885,37.76084886756084
경기도,파주시,31200520,금촌2동,126.7765559958709,37.75089781147587
경기도,파주시,31200540,금촌3동,126.7482264530372,37.77992797663156
경기도,파주시,31200110,문산읍,126.78039301042398,37.87422588982637
경기도,파주시,31200130,법원읍,126.8929675875126,37.867117581317366
경기도,파주시,31200512,운정1동,126.75871657775365,37.73169981400144
경기도,파주시,31200570,운정2동,126.74029579583888,37.72676909565493
경기도,파주시,31200513,운정3동,126.7461178255738,37.71085968682562
경기도,파주시,31200514,운정4동,126.77591089638493,37.72409589793559
경기도,파주시,31200515,운정5동,126.71900594598735,37.72908190841505
경기도,파주시,31200516,운정6동,126.72233337060149,37.71478676523265
경기도,파주시,31200310,월롱면,126.78898499246367,37.797191035338635
경기도,파주시,31200390,장단면,126.74183687761375,37.9213331761435
경기도,파주시,31200370,적성면,126.93105095442175,37.958278693169326
경기도,파주시,31200150,조리읍,126.82309875362976,37.75083489317969
경기도,파주시,31200320,탄현면,126.70582421317317,37.8022258773803
경기도,파주시,31200120,파주읍,126.8149293671974,37.82853327988218
경기도,파주시,31200360,파평면,126.8513545208596,37.914326501737634
경기도,평택시,31070690,고덕동,127.0393097611086,37.0439222438827
경기도,평택시,31070330,고덕면,127.02343456060166,37.035078269312045
경기도,평택시,31070680,동삭동,127.09830649935095,37.01692508648095
경기도,평택시,31070670,비전1동,127.12376340502831,37.01500822289929
경기도,평택시,31070650,비전2동,127.11983429511344,36.99063146123718
경기도,평택시,31070520,서정동,127.05547384497615,37.06981875951493
경기도,평택시,31070320,서탄면,127.02148134245955,37.10219826026221
경기도,평택시,31070640,세교동,127.07307866868283,37.01303015886091
경기도,평택시,31070560,송북동,127.07779610441895,37.079100769096016
경기도,평택시,31070530,송탄동,127.09525232756671,37.046305481138845
경기도,평택시,31070570,신장1동,127.05029092273004,37.08774936385221
경기도,평택시,31070580,신장2동,127.05032940737458,37.07681205518818
경기도,평택시,31070590,신평동,127.10629193675139,36.981691538417756
경기도,평택시,31070120,안중읍,126.9366321593482,36.990892667799805
경기도,평택시,31070340,오성면,126.99126237634573,37.003427092329176
경기도,평택시,31070660,용이동,127.14030010610624,37.00098133215843
경기도,평택시,31070600,원평동,127.07167844463149,36.99251923765954
경기도,평택시,31070510,중앙동,127.0649871999667,37.0537169907584
경기도,평택시,31070550,지산동,127.05936079196323,37.076355362187535
경기도,평택시,31070310,진위면,127.08808137323065,37.108068866671445
경기도,평택시,31070140,청북읍,126.93399757273308,37.04483741866123
경기도,평택시,31070610,통복동,127.08714137747958,36.99994638871891
경기도,평택시,31070110,팽성읍,127.03688824560435,36.96134477664573
경기도,평택시,31070130,포승읍,126.85785310292081,36.98750395700519
경기도,평택시,31070370,현덕면,126.93212578704652,36.94466496377135
경기도,포천시,31270330,가산면,127.20106214632418,37.83388892462516
경기도,포천시,31270400,관인면,127.22515415783315,38.129149172407445
경기도,포천시,31270310,군내면,127.2295598330047,37.877330340198675
경기도,포천시,31270320,내촌면,127.23538291062678,37.797625131680185
경기도,포천시,31270520,선단동,127.14684386439546,37.86138297352519
경기도,포천시,31270110,소흘읍,127.14905550292778,37.79430006884476
경기도,포천시,31270340,신북면,127.17122265456429,37.944897158069665
경기도,포천시,31270390,영북면,127.28486670617183,38.07381650881785
경기도,포천시,31270360,영중면,127.2519530179817,38.00267231443508
경기도,포천시,31270380,이동면,127.38537575802115,38.051919377094606
경기도,포천시,31270370,일동면,127.32430228728124,37.96429306233791
경기도,포천시,31270350,창수면,127.17697565701867,38.022922620223405
경기도,포천시,31270510,포천동,127.18200355869824,37.89427723853326
경기도,포천시,31270410,화현면,127.28527486096431,37.898058385471785
경기도,하남시,31180660,감북동,127.16289572162616,37.51892444092509
경기도,하남시,31180670,감일동,127.1619119707005,37.503026482998294
경기도,하남시,31180540,덕풍1동,127.19808313003965,37.535137197310526
경기도,하남시,31180550,덕풍2동,127.199237984749,37.54132477017485
경기도,하남시,31180560,덕풍3동,127.20469369752632,37.551145936190004
경기도,하남시,31180620,미사1동,127.2044667498825,37.56765338357854
경기도,하남시,31180630,미사2동,127.18777734728782,37.57990875979958
경기도,하남시,31180611,미사3동,127.19004788507385,37.55038604393342
경기도,하남시,31180520,신장1동,127.20723576327795,37.53899978280809
경기도,하남시,31180530,신장2동,127.22160218848612,37.54887227025649
경기도,하남시,31180650,위례동,127.1619189386452,37.47972471677744
경기도,하남시,31180510,천현동,127.23829275096713,37.512295812850695
경기도,하남시,31180600,초이동,127.17354776134832,37.5343215433612
경기도,하남시,31180590,춘궁동,127.19422636084751,37.50658618418524
경기도,화성시,31240560,기배동,126.98875501167451,37.22384818589507
경기도,화성시,31240150,남양읍,126.81739376275031,37.20406210395191
경기도,화성시,31240610,동탄1동,127.07396344523131,37.210209470237785
경기도,화성시,31240600,동탄2동,127.07474567487579,37.192372885004545
경기도,화성시,31240620,동탄3동,127.05664990677873,37.208527805225756
경기도,화성시,31240640,동탄4동,127.11189112959927,37.195675932418695
경기도,화성시,31240650,동탄5동,127.12333903093503,37.20936480119583
경기도,화성시,31240700,동탄6동,127.08861757077328,37.18200266858479
경기도,화성시,31240691,동탄7동,127.1123130299775,37.170972236554555
경기도,화성시,31240710,동탄8동,127.11179394673424,37.15500706844532
경기도,화성시,31240720,동탄9동,127.13885620718756,37.18376131057334
경기도,화성시,31240350,마도면,126.76357849560613,37.19062730390952
경기도,화성시,31240310,매송면,126.9064110626934,37.263658966367196
경기도,화성시,31240550,반월동,127.06064408037614,37.22680330733129
경기도,화성시,31240530,병점1동,127.03502160786941,37.203378784477366
경기도,화성시,31240540,병점2동,127.04604415663601,37.21040352499582
경기도,화성시,31240120,봉담읍,126.93921313463571,37.20390439951903
경기도,화성시,31240330,비봉면,126.87157974479346,37.23210838597247
경기도,화성시,31240670,새솔동,126.81935554226952,37.28228988830495
경기도,화성시,31240370,서신면,126.69372312364905,37.16072750338457
경기도,화성시,31240360,송산면,126.7197838815454,37.245427188285895
경기도,화성시,31240420,양감면,126.95991398759232,37.088288682898664
경기도,화성시,31240130,우정읍,126.77535127435053,37.089411994227646
경기도,화성시,31240390,장안면,126.84076015678792,37.07436645944262
경기도,화성시,31240430,정남면,126.9861258422171,37.1618119388946
경기도,화성시,31240520,진안동,127.03822135499288,37.2197390494118
경기도,화성시,31240380,팔탄면,126.88208422610724,37.153686831154594
경기도,화성시,31240140,향남읍,126.9270523533879,37.11455497721844
경기도,화성시,31240570,화산동,127.0052749846107,37.20751997040496
